time,tavg,tmin,tmax,hmid
07-10-2013,26.1,24.6,33.1,54
08-10-2013,25.9,24.6,32.4,66
09-10-2013,25.7,24.1,29,47
10-10-2013,28.4,23.2,33.6,61
11-10-2013,29.3,25.2,34.5,68
12-10-2013,26.5,,30.8,57
13-10-2013,27,25.1,31.1,68
14-10-2013,27.7,25,31.8,70
15-10-2013,27.6,24.2,31.6,56
16-10-2013,28.2,,33,52
17-10-2013,28,24.1,32.2,69
18-10-2013,28.3,24.6,33,69
19-10-2013,27.6,24.8,33.3,45
20-10-2013,26.7,,33,51
21-10-2013,26.1,22.1,30.8,52
22-10-2013,24.2,22.4,29.2,60
23-10-2013,25.3,22.8,27.8,41
24-10-2013,27.1,,31,66
25-10-2013,25.1,23,27.7,66
26-10-2013,21.8,21.4,22.8,60
27-10-2013,24.3,21,28,64
28-10-2013,26.1,20.6,32.1,56
29-10-2013,26.6,22.6,33.1,48
30-10-2013,25.4,21.2,32.4,52
31-10-2013,24.9,19.1,32.6,60
01-11-2013,24.8,18.8,32.3,45
02-11-2013,25.4,19,32.8,70
03-11-2013,25.3,19.7,32.8,44
04-11-2013,25.8,20.6,32.3,63
05-11-2013,24.2,21,29.8,65
06-11-2013,23.9,19.6,29.1,69
07-11-2013,23.5,19.6,29.8,42
08-11-2013,24.2,19.6,30.3,51
09-11-2013,24,19.2,30,45
10-11-2013,24,19,30.1,64
11-11-2013,22.7,19.6,29.6,59
12-11-2013,22,17.6,29.4,53
13-11-2013,21.5,15.6,29.4,60
14-11-2013,21.9,15.6,28.6,52
15-11-2013,23.4,16.8,30.2,62
16-11-2013,24.1,18.6,31.3,47
17-11-2013,22.4,19.6,28.5,41
18-11-2013,22.3,,29.6,41
19-11-2013,21.5,14.9,29.2,54
20-11-2013,20.9,14.6,28.6,47
21-11-2013,21.4,14.7,28.3,58
22-11-2013,23,17.2,29.3,44
23-11-2013,22.4,17.5,29.2,58
24-11-2013,21.9,18,29,64
25-11-2013,21.4,15.8,27.5,54
26-11-2013,21.3,15.6,28.6,46
27-11-2013,21.9,15.4,29.4,58
28-11-2013,23.2,16.6,30.2,68
29-11-2013,24.2,19.6,30.3,48
30-11-2013,23.4,19.8,29.2,50
01-12-2013,21.3,16.6,29.5,54
02-12-2013,20.7,15.2,27.8,60
03-12-2013,21.3,15.1,28.1,59
04-12-2013,21.8,,27.8,41
05-12-2013,21.2,16.6,27.8,44
06-12-2013,20.8,14.6,27.3,56
07-12-2013,20.7,15.6,27.1,70
08-12-2013,20.1,14.7,26.3,53
09-12-2013,19.9,15.6,26.8,67
10-12-2013,20.5,14.6,27.8,54
11-12-2013,20.2,14.9,27.3,59
12-12-2013,19.1,13.4,26,67
13-12-2013,19.3,12,28,56
14-12-2013,18.8,12.6,26.7,57
15-12-2013,18,12.2,26.3,62
16-12-2013,18.3,10.8,28.4,55
17-12-2013,18.2,10.3,30,58
18-12-2013,19,13.2,27.2,58
19-12-2013,19,12.2,26.4,41
20-12-2013,20.8,14,28.2,58
21-12-2013,20.6,16.6,26.6,48
22-12-2013,20.6,14.6,28.4,50
23-12-2013,22.4,15.6,29.4,68
24-12-2013,20.5,16.6,26.5,52
25-12-2013,16.7,12.6,22.6,41
26-12-2013,16.3,11.6,22.9,40
27-12-2013,16.5,11.2,24.8,67
28-12-2013,18.3,10.2,27.6,52
29-12-2013,17.8,,25,49
30-12-2013,16.9,10.6,24.3,45
31-12-2013,17.1,11.6,24.3,46
01-01-2014,18.3,11.6,25.8,56
02-01-2014,19.4,12.6,26.6,43
03-01-2014,17.2,,22.9,41
04-01-2014,15.8,11.6,23.1,62
05-01-2014,17.5,10.6,24,48
06-01-2014,17.3,,23.2,52
07-01-2014,17.2,12.6,23.8,48
08-01-2014,15.9,11.4,23.1,67
09-01-2014,15.7,,23.9,54
10-01-2014,16.5,,24.6,42
11-01-2014,18.6,11.6,25.6,64
12-01-2014,18,15.4,24.4,45
13-01-2014,17.8,13.6,24,42
14-01-2014,16.2,,,46
15-01-2014,13.9,,18.2,56
16-01-2014,15,,19.1,50
17-01-2014,16.5,12.4,24.3,44
18-01-2014,18.9,,27.2,41
19-01-2014,20,,27.9,46
20-01-2014,17.9,14.8,25.3,51
21-01-2014,15.9,12.6,22.6,47
22-01-2014,16.6,,24.6,46
23-01-2014,18.5,10.6,27.4,46
24-01-2014,19,13.6,26.1,67
25-01-2014,19.8,14.6,26.8,55
26-01-2014,18.5,13.6,25.4,59
27-01-2014,16.6,12.6,22.7,51
28-01-2014,15.5,,,48
29-01-2014,17,11.6,24.6,59
30-01-2014,18.2,,26.1,61
31-01-2014,18.2,12.6,25.7,50
01-02-2014,17.9,13.2,26.6,59
02-02-2014,17.4,11.6,25.2,42
03-02-2014,17.8,11.6,26.6,45
04-02-2014,19.7,12.6,28.1,51
05-02-2014,21.4,12.6,29.9,42
06-02-2014,22.6,15.6,30,41
07-02-2014,23.6,16,32,70
08-02-2014,24,18.5,30.6,57
09-02-2014,23.4,18.6,31,67
10-02-2014,21.9,17.6,28,68
11-02-2014,21.1,15.6,27.8,54
12-02-2014,20.4,15.2,27.2,58
13-02-2014,20.3,13.6,28,47
14-02-2014,21.9,13.6,29.7,60
15-02-2014,20.8,,26.6,45
16-02-2014,18.5,17.6,20,55
17-02-2014,18.2,14.6,23.6,47
18-02-2014,17.9,11.6,24.1,57
19-02-2014,18.4,13.2,25.2,47
20-02-2014,19.3,13.6,26.7,68
21-02-2014,21.2,14.6,29,70
22-02-2014,22.8,15.6,30.6,63
23-02-2014,22.6,17.6,29.6,51
24-02-2014,23.4,17.6,29.6,48
25-02-2014,23.5,19.6,29.1,64
26-02-2014,23.2,18.6,29.6,45
27-02-2014,23,18.6,28.8,42
28-02-2014,22.3,19.6,30.3,60
01-03-2014,23.1,18.6,29.5,60
02-03-2014,22.7,18.6,29,68
03-03-2014,23.2,17.6,29.4,65
04-03-2014,23.3,19.6,29.1,60
05-03-2014,22.9,18.4,29.5,53
06-03-2014,23.8,,30.2,69
07-03-2014,23.4,19.6,30.1,57
08-03-2014,23.8,17.6,31.6,66
09-03-2014,24,18.6,32.1,53
10-03-2014,25,17.6,32,60
11-03-2014,26.2,20.6,32.9,68
12-03-2014,27.9,21.6,34.4,66
13-03-2014,26.7,24.4,32.5,47
14-03-2014,26.9,21.6,34,62
15-03-2014,25.9,20.6,33.8,59
16-03-2014,26.7,19.6,35,66
17-03-2014,28.2,22.3,35.3,44
18-03-2014,28.9,20.6,36.6,49
19-03-2014,28.9,22.9,36.6,44
20-03-2014,27.8,23.6,34.3,52
21-03-2014,27.2,22.6,34.9,43
22-03-2014,27.2,,,55
23-03-2014,25.3,21.6,33.6,44
24-03-2014,26.4,22,34.5,57
25-03-2014,25.4,21.6,32.9,66
26-03-2014,29,22.6,35.2,59
27-03-2014,30.6,25.3,36.9,68
28-03-2014,31.3,26.6,36.9,42
29-03-2014,32.4,25.6,39.1,59
30-03-2014,32.8,26.3,39.6,58
31-03-2014,31.5,27.2,37.6,45
01-04-2014,30.2,24.6,35.8,64
02-04-2014,30.4,25.4,37.9,56
03-04-2014,29.9,25.6,36.6,57
04-04-2014,27.7,25.6,32.6,44
05-04-2014,29.5,23.6,36.2,55
06-04-2014,31.1,25.6,37.6,67
07-04-2014,30.8,26.6,37.7,61
08-04-2014,30.9,26.6,37.2,50
09-04-2014,30.7,27.6,35.6,49
10-04-2014,30.9,27.6,36.9,57
11-04-2014,30.8,26.2,38.5,63
12-04-2014,30.9,24.6,36.9,66
13-04-2014,29.4,24.6,36.1,65
14-04-2014,30.2,,37.5,49
15-04-2014,30.8,25.6,37.3,55
16-04-2014,31.8,25.6,38.6,54
17-04-2014,31.4,27.6,39.5,67
18-04-2014,31.7,27,38.4,54
19-04-2014,32,27.1,37.9,55
20-04-2014,31.8,27.6,39.6,60
21-04-2014,32,25.4,38.1,64
22-04-2014,33.3,27,39.5,41
23-04-2014,33.8,28.6,40.6,69
24-04-2014,33.4,28.6,40.8,43
25-04-2014,33.7,27.6,40.6,55
26-04-2014,32.5,,40.6,40
27-04-2014,32.7,28.4,40.4,43
28-04-2014,31.5,28.4,37.8,61
29-04-2014,31.7,27.6,38.5,66
30-04-2014,31.5,26.4,38.8,49
01-05-2014,31.3,27.6,37.9,56
02-05-2014,29.2,23.5,36.2,42
03-05-2014,26.2,22.6,33.5,54
04-05-2014,27.9,22.4,34.6,40
05-05-2014,26.8,,31.6,46
06-05-2014,30.2,24.6,35.8,44
07-05-2014,30.9,27.6,36.9,59
08-05-2014,31.8,28.2,37.5,41
09-05-2014,32.8,28.6,38.9,57
10-05-2014,31.7,29.2,37,52
11-05-2014,30.7,26,36.4,52
12-05-2014,33.2,,40.6,61
13-05-2014,32.8,,,70
14-05-2014,33,29.6,39.6,42
15-05-2014,33.4,28.6,39.5,54
16-05-2014,33,28.6,40.2,54
17-05-2014,33,28.8,39.7,63
18-05-2014,33,28,40.1,68
19-05-2014,33.1,28.6,40.2,65
20-05-2014,33.2,28.6,40.9,45
21-05-2014,32.9,28.6,40,47
22-05-2014,32.4,28.6,39.1,65
23-05-2014,32.6,28.6,39.4,53
24-05-2014,30.8,28.6,37.4,53
25-05-2014,27.6,26.4,37.2,44
26-05-2014,27.5,,33.3,59
27-05-2014,26.4,25.2,28.9,51
28-05-2014,29.2,25.6,35.3,55
29-05-2014,30.5,25.1,35.2,58
30-05-2014,31.6,28.6,35.8,48
31-05-2014,24.8,22.6,30.6,55
01-06-2014,28.5,22.6,31.9,65
02-06-2014,29.2,27.6,35.6,70
03-06-2014,30,26.6,33.1,68
04-06-2014,31.8,,36.6,69
05-06-2014,31.3,28.6,36.1,49
06-06-2014,31.8,28.6,36.1,61
07-06-2014,31.4,27.8,36.5,48
08-06-2014,31.6,27.1,36.3,69
09-06-2014,31.8,29.4,36.5,55
10-06-2014,32.2,28.6,36.9,43
11-06-2014,31.7,27.6,38,51
12-06-2014,31.5,23.6,39.7,69
13-06-2014,31.8,,36.9,48
14-06-2014,30.4,,,51
15-06-2014,28.9,24.6,36.9,70
16-06-2014,30.4,25,37.4,58
17-06-2014,30.2,24.6,36.3,49
18-06-2014,29.2,28.2,32.7,56
19-06-2014,27.9,27,28.8,56
20-06-2014,27.9,26.2,32.5,43
21-06-2014,27,26.6,28.1,49
22-06-2014,29.7,26.6,32.9,50
23-06-2014,31,,,46
24-06-2014,28.8,27.1,33.6,58
25-06-2014,28.4,26.1,34.5,63
26-06-2014,29.2,26.6,32.1,57
27-06-2014,29,27.6,31.8,67
28-06-2014,29.9,26.6,35.3,43
29-06-2014,28.2,25.6,34.4,63
30-06-2014,28.2,25.6,31.5,41
01-07-2014,28,,33.1,47
02-07-2014,27.9,26.6,31.9,57
03-07-2014,28.3,26.6,33,45
04-07-2014,26.9,26.3,28.6,49
05-07-2014,28.5,,30.6,51
06-07-2014,29.9,27.5,33.4,61
07-07-2014,30.4,,34,49
08-07-2014,29.8,,34.6,44
09-07-2014,30.7,28.6,35.6,61
10-07-2014,29.9,27.9,35.7,50
11-07-2014,29.5,26.6,35,43
12-07-2014,30.6,,,66
13-07-2014,29.4,27.2,33.6,56
14-07-2014,29,,,69
15-07-2014,29,27,33.1,47
16-07-2014,28.4,27.4,30.3,51
17-07-2014,29,27.5,32.8,48
18-07-2014,29.1,27.2,32.9,70
19-07-2014,29.9,27.2,33.7,68
20-07-2014,28.6,27.6,32.6,52
21-07-2014,27.6,,30.1,59
22-07-2014,27.9,25.6,32,40
23-07-2014,28.1,26.6,33.4,55
24-07-2014,27.2,,31.6,69
25-07-2014,29.5,26.2,33.6,62
26-07-2014,29.7,27.2,34,42
27-07-2014,28.7,27,32.4,62
28-07-2014,28.3,26.6,30.7,50
29-07-2014,28.4,26.6,31.2,68
30-07-2014,28.7,27.6,33.1,56
31-07-2014,29.9,27.4,34,43
01-08-2014,30.2,27.6,34.6,59
02-08-2014,30.6,27.6,34.8,43
03-08-2014,27.9,,31.6,62
04-08-2014,27.9,26.2,31.8,65
05-08-2014,29.1,25.6,33.3,67
06-08-2014,30.2,27,34.6,56
07-08-2014,28.9,27.4,34.1,68
08-08-2014,28.3,26.2,31.5,50
09-08-2014,28.4,,32.4,61
10-08-2014,29.9,27.2,33.6,51
11-08-2014,30.3,27.6,34.3,44
12-08-2014,30.2,27.6,33.1,66
13-08-2014,28.3,25.8,34.6,64
14-08-2014,27.9,,32.8,41
15-08-2014,27.6,24.8,31.7,66
16-08-2014,27.5,,,66
17-08-2014,28.7,,32.8,44
18-08-2014,29.7,26.6,34.4,59
19-08-2014,30,,35.1,51
20-08-2014,28,24.6,33.3,61
21-08-2014,28.8,26,34,41
22-08-2014,29.8,27,34.1,69
23-08-2014,29.7,27.6,33.5,53
24-08-2014,29.7,25.8,33.9,57
25-08-2014,29.8,25.6,35,41
26-08-2014,29.8,26.6,34.4,56
27-08-2014,30,27.6,36.9,60
28-08-2014,28.9,27,33,47
29-08-2014,28.4,26.6,33.4,47
30-08-2014,29.5,26.2,34.1,70
31-08-2014,27.9,26.6,32,46
01-09-2014,26.5,25.6,29.6,41
02-09-2014,26.4,25.4,29.9,52
03-09-2014,28.5,24.6,33.2,52
04-09-2014,28.1,,33.7,46
05-09-2014,27.8,25.6,32.9,68
06-09-2014,28.2,26.4,31.6,67
07-09-2014,28.5,,33.4,56
08-09-2014,28.9,26.2,34.1,55
09-09-2014,28.7,26.6,33,52
10-09-2014,29.2,26.6,33.8,47
11-09-2014,29.2,26.6,33.6,54
12-09-2014,29.8,26.6,33.8,64
13-09-2014,29.5,26.6,35.2,56
14-09-2014,30,27,34.1,66
15-09-2014,29.8,26.6,34.6,67
16-09-2014,29.6,26.6,35.1,70
17-09-2014,30.8,26.6,36,59
18-09-2014,30.7,28.2,35.6,65
19-09-2014,29.5,27.6,33.6,59
20-09-2014,26.6,26,28,54
21-09-2014,26.9,25.6,29.1,47
22-09-2014,28.1,25.6,33.2,40
23-09-2014,28.5,,32.6,51
24-09-2014,28.3,25.2,34.4,43
25-09-2014,28.8,24.5,37.1,48
26-09-2014,30.2,26.6,35.3,66
27-09-2014,31.2,27.6,36.6,57
28-09-2014,30.9,27.6,36.2,49
29-09-2014,30.6,27.6,35.5,69
30-09-2014,27.4,,33.6,45
01-10-2014,29.3,24.6,33.6,51
02-10-2014,29,26.2,35.4,49
03-10-2014,27,,33.6,52
04-10-2014,28.8,23.8,33.3,67
05-10-2014,29.8,25.8,33.8,67
06-10-2014,29.5,26.2,34.4,43
07-10-2014,28.3,26.2,34.5,59
08-10-2014,29.5,25.2,34,53
09-10-2014,30.3,26.6,35.3,60
10-10-2014,30,26.6,35.4,40
11-10-2014,27.5,25.6,31.3,57
12-10-2014,27.2,,29.6,57
13-10-2014,28.2,,33.6,70
14-10-2014,26.3,25,31.6,45
15-10-2014,28.6,24.6,33.2,51
16-10-2014,28.1,25.6,31.9,47
17-10-2014,27.4,24.6,32.5,43
18-10-2014,26.7,,31.6,58
19-10-2014,26.5,23.2,32.1,70
20-10-2014,25.7,21.6,31.3,50
21-10-2014,26.3,20.6,31.9,68
22-10-2014,26.8,21.6,32.4,64
23-10-2014,26.6,22.6,31.6,46
24-10-2014,26.5,22.5,32.1,56
25-10-2014,26.8,22.6,31.6,46
26-10-2014,25.4,23.6,29,50
27-10-2014,24.4,22.6,26.6,66
28-10-2014,24.7,22.6,29.5,56
29-10-2014,25.1,21.2,30.6,56
30-10-2014,25.6,20.4,30.6,65
31-10-2014,25.5,,,55
01-11-2014,25.5,21.6,30.6,52
02-11-2014,26.2,20.7,31.6,46
03-11-2014,26.3,22.6,30.9,43
04-11-2014,26,21.6,31,64
05-11-2014,25.4,,,70
06-11-2014,25.2,20.6,30.8,54
07-11-2014,26,20.6,31.8,46
08-11-2014,27.3,22.6,32,58
09-11-2014,27,23.6,31.9,48
10-11-2014,26.4,22.6,31.7,63
11-11-2014,26,20.6,31.6,47
12-11-2014,26.1,21.6,32.6,66
13-11-2014,24.5,20.2,31.1,53
14-11-2014,23,17.8,29.8,51
15-11-2014,21.7,,29,66
16-11-2014,22.3,16.6,28.6,59
17-11-2014,22.7,17.6,28.6,40
18-11-2014,22.6,18.6,29.1,43
19-11-2014,21.4,16.6,28.6,55
20-11-2014,21.5,16.6,28.3,70
21-11-2014,21.8,16.4,29.3,61
22-11-2014,21.2,16.6,28.6,68
23-11-2014,21.3,,,42
24-11-2014,21,15.6,28.6,47
25-11-2014,19.9,14.6,27.6,54
26-11-2014,19.5,13.6,27.5,60
27-11-2014,19.7,13.6,27.3,67
28-11-2014,20.5,14.6,28.9,41
29-11-2014,20.9,14.6,29.1,67
30-11-2014,21.6,15.6,30,66
01-12-2014,21.4,15.6,28.7,63
02-12-2014,21,16.6,28.6,52
03-12-2014,20.5,14.6,28.3,59
04-12-2014,20.9,14.6,31.8,65
05-12-2014,21.9,16.6,27.9,63
06-12-2014,21.4,17.6,27.9,47
07-12-2014,18.8,,,68
08-12-2014,18.7,11.6,25.6,54
09-12-2014,21.1,,27.8,49
10-12-2014,19.7,,28.2,65
11-12-2014,17.9,,24.9,68
12-12-2014,16.7,,21.1,47
13-12-2014,18.9,,,46
14-12-2014,20.8,,26,70
15-12-2014,20.5,17.6,26.9,51
16-12-2014,20.6,15.6,31.2,43
17-12-2014,17.3,,,70
18-12-2014,17.5,11.6,23.7,45
19-12-2014,18.6,,,44
20-12-2014,18.4,,,62
21-12-2014,18.3,13.6,25.2,47
22-12-2014,17.7,,24.4,44
23-12-2014,18.6,,24.6,64
24-12-2014,17.8,11.5,25,67
25-12-2014,17.5,,,61
26-12-2014,16.2,,22.2,62
27-12-2014,17.1,10.1,22,64
28-12-2014,16,,23,47
29-12-2014,17.4,,,45
30-12-2014,18.3,,21.9,51
31-12-2014,19.5,,,40
01-01-2015,20.7,,,43
02-01-2015,23.2,18.6,27.5,55
03-01-2015,23.7,,30.2,67
04-01-2015,21.3,,25.1,42
05-01-2015,19.2,16,24.1,56
06-01-2015,18.3,,23.7,59
07-01-2015,18.9,,23.8,68
08-01-2015,18.6,,25.1,43
09-01-2015,18.4,,23.4,45
10-01-2015,18,,24.6,51
11-01-2015,14.6,,18.8,56
12-01-2015,16.8,,,67
13-01-2015,17.6,12.1,,40
14-01-2015,18.8,,,52
15-01-2015,19,,,54
16-01-2015,19.9,,,50
17-01-2015,18,14.6,24.9,58
18-01-2015,15.5,12.2,21.6,42
19-01-2015,15,11.6,21.6,47
20-01-2015,16.1,11.6,23.2,52
21-01-2015,17.2,11.6,24.9,64
22-01-2015,17.9,12.2,26,59
23-01-2015,18.9,12.6,27.6,52
24-01-2015,20.2,14.6,26.6,52
25-01-2015,19.7,14.1,26.6,68
26-01-2015,19.6,14.6,26.3,57
27-01-2015,20.1,14.6,26.6,70
28-01-2015,20.8,16.2,26.8,56
29-01-2015,20.2,16.4,26.6,40
30-01-2015,18.4,16,22.7,69
31-01-2015,16.6,,22.8,70
01-02-2015,17.1,11.6,23.9,60
02-02-2015,18,11.6,24.9,60
03-02-2015,20,12.6,28.3,40
04-02-2015,21.8,14.2,31,63
05-02-2015,21.5,16.6,27.3,70
06-02-2015,18.6,15.2,24.6,47
07-02-2015,18.3,12.2,24.9,70
08-02-2015,20.7,12.6,28.6,54
09-02-2015,21,15,27.4,62
10-02-2015,21.5,16.6,27.6,60
11-02-2015,20.8,17,27.3,52
12-02-2015,20.8,14.6,27.6,68
13-02-2015,20.5,16.6,27.1,41
14-02-2015,21.6,14.6,28.6,57
15-02-2015,23,,30.2,57
16-02-2015,23.3,17.6,30.4,45
17-02-2015,23.8,18.6,29.9,69
18-02-2015,24.8,20.6,30.8,52
19-02-2015,23.6,,29.3,70
20-02-2015,25.2,20.6,32.4,59
21-02-2015,26.3,20.6,32.6,57
22-02-2015,26.1,21.6,32.6,49
23-02-2015,25.8,21.6,33,63
24-02-2015,26.4,,32.8,64
25-02-2015,26.7,21.6,32.6,43
26-02-2015,26.9,22.4,34,42
27-02-2015,27.2,21.4,34.3,51
28-02-2015,26.4,23.6,33,40
01-03-2015,26.3,21,33.3,61
02-03-2015,25.9,20.6,33.8,61
03-03-2015,25.6,20.6,31.6,70
04-03-2015,23,19.6,27.2,43
05-03-2015,22.9,19,29.6,62
06-03-2015,22.8,16.6,29.8,68
07-03-2015,23.2,17.6,29.5,57
08-03-2015,23.9,17.6,31.3,56
09-03-2015,25.4,18.6,32.8,65
10-03-2015,26.6,20.6,33.1,66
11-03-2015,24.8,20,31.7,58
12-03-2015,25.2,18.1,32.3,59
13-03-2015,26,17.7,33.4,45
14-03-2015,28.2,21.6,34.1,67
15-03-2015,28.3,23.6,34.9,59
16-03-2015,26.3,22.6,31.6,64
17-03-2015,28.5,21.4,34.3,69
18-03-2015,27,23.6,32.6,41
19-03-2015,26.2,21.6,32.1,70
20-03-2015,25.9,20.6,32.6,60
21-03-2015,26.9,18.6,33.6,47
22-03-2015,27.4,21.1,34.6,59
23-03-2015,29.2,20.6,36,40
24-03-2015,28.2,22,35.2,52
25-03-2015,28.6,23.6,35,66
26-03-2015,28.5,24.6,34.4,65
27-03-2015,28.5,24.6,34,49
28-03-2015,27.9,24.6,31.8,56
29-03-2015,28.6,23.6,34.1,60
30-03-2015,26.9,21.6,33.6,44
31-03-2015,26.7,21.1,31.1,50
01-04-2015,29.2,24.6,34.6,51
02-04-2015,30.4,26,36.4,59
03-04-2015,30.8,25.6,36.8,63
04-04-2015,29.2,23,36.3,62
05-04-2015,26.7,22.7,34.1,64
06-04-2015,27.1,22.5,31.8,69
07-04-2015,27.1,21.6,34.8,65
08-04-2015,27.7,21.2,32.2,59
09-04-2015,29.2,23,35.1,64
10-04-2015,30.7,25,37,59
11-04-2015,30.4,26.5,36,51
12-04-2015,26.8,21.6,34,50
13-04-2015,28,23.2,32.8,47
14-04-2015,29.2,24.1,33.7,45
15-04-2015,30,25.6,34.6,68
16-04-2015,29.3,26.6,33,64
17-04-2015,28.9,25.5,34.7,61
18-04-2015,30.1,25.2,35.6,42
19-04-2015,30.5,27,35.8,44
20-04-2015,30.4,26.6,39.6,44
21-04-2015,30.2,21.6,37,43
22-04-2015,29.7,24.6,34.6,40
23-04-2015,28.3,21.8,35.6,42
24-04-2015,27.5,22.1,32.8,54
25-04-2015,23.5,21.4,31.6,50
26-04-2015,24.7,20.8,30,57
27-04-2015,27.2,21.2,32.6,52
28-04-2015,26.3,22,34,41
29-04-2015,27.9,21.1,32.6,57
30-04-2015,30.1,25.2,35.1,48
01-05-2015,30.7,27,35.6,69
02-05-2015,29.4,24.6,35,59
03-05-2015,29.4,24.2,,66
04-05-2015,29.9,24.1,35.1,56
05-05-2015,31.4,27.1,37.1,59
06-05-2015,31.3,28.6,36.9,54
07-05-2015,30.8,27.6,36.1,62
08-05-2015,30.9,26.7,34.8,48
09-05-2015,31.3,28,35.2,47
10-05-2015,31.5,28.6,37.3,57
11-05-2015,31.2,28.6,36.2,59
12-05-2015,30.8,28.4,36.3,44
13-05-2015,31.2,26.6,37,54
14-05-2015,32.4,25.8,38.4,42
15-05-2015,31.2,27,37.8,40
16-05-2015,29.5,25,34.6,59
17-05-2015,28.3,23.5,34.1,59
18-05-2015,28.9,24.6,36.4,54
19-05-2015,30.7,24.9,35.2,66
20-05-2015,30.7,27.6,34.8,69
21-05-2015,32.5,28.1,37.8,63
22-05-2015,33.3,29.1,39,41
23-05-2015,32.9,29.5,37.6,53
24-05-2015,32.6,30.4,37.7,43
25-05-2015,31.7,26.6,36.6,47
26-05-2015,32.4,27,37.6,44
27-05-2015,32,28.3,36.3,69
28-05-2015,32.3,29.4,37,42
29-05-2015,32.2,29.5,36.9,67
30-05-2015,32.1,28.6,37,43
31-05-2015,32.2,28.6,36.6,46
01-06-2015,32.4,29,36.6,65
02-06-2015,32.2,,36.8,40
03-06-2015,32.3,28.1,37.8,67
04-06-2015,32.4,28.3,37.5,54
05-06-2015,32.1,28.5,37.6,49
06-06-2015,31.9,28.6,37.6,61
07-06-2015,32.3,28.2,37.9,61
08-06-2015,32.5,28.6,37.2,53
09-06-2015,31.8,27,38,54
10-06-2015,32.4,26.2,37.8,58
11-06-2015,29.4,22.6,36.6,52
12-06-2015,30,22.1,34.5,62
13-06-2015,27.3,24.6,31.6,41
14-06-2015,28.2,24.6,34.8,60
15-06-2015,29,25.1,33.7,69
16-06-2015,29,26.6,33.1,57
17-06-2015,29.3,26.5,32.2,63
18-06-2015,30.3,26.8,34.8,70
19-06-2015,29,26.6,33,40
20-06-2015,28.2,26.2,32.8,56
21-06-2015,28.1,26.5,31.6,58
22-06-2015,27.4,26,29.6,61
23-06-2015,28.7,26.4,32.3,53
24-06-2015,28.1,25.8,30.6,68
25-06-2015,27.5,26.6,29.6,50
26-06-2015,28,26.4,31.1,64
27-06-2015,26,24.1,28.6,70
28-06-2015,26.3,24.6,29,68
29-06-2015,29.5,24.6,34.6,45
30-06-2015,28.8,27.2,33.6,44
01-07-2015,28.3,26.6,30.1,53
02-07-2015,27.8,24.6,33.8,61
03-07-2015,28.5,23.6,34.1,50
04-07-2015,30.3,24.9,36.8,43
05-07-2015,28.4,25.6,35.1,69
06-07-2015,29.7,25.6,34.6,62
07-07-2015,27.9,,32.4,41
08-07-2015,27.8,,30.8,64
09-07-2015,26.8,25.2,29.4,52
10-07-2015,27.7,24.6,30.8,40
11-07-2015,29,26.8,33.7,45
12-07-2015,30.6,25.8,34.4,51
13-07-2015,29.4,27.2,34.9,63
14-07-2015,29.7,26.6,35.8,54
15-07-2015,28.6,25.6,34.4,48
16-07-2015,28.3,24.7,31.6,62
17-07-2015,27.5,25.6,31.6,61
18-07-2015,28.5,25,31.2,42
19-07-2015,28.3,25.6,33.3,52
20-07-2015,26.8,24.2,29.7,65
21-07-2015,28.4,25.6,34.4,58
22-07-2015,27.6,25.1,30,50
23-07-2015,28.2,26.1,33.3,49
24-07-2015,28.3,25.6,32.6,64
25-07-2015,26.3,25.4,27.9,62
26-07-2015,26.9,24.6,31.4,50
27-07-2015,26.8,23.2,31.6,49
28-07-2015,27.4,24.9,31.4,68
29-07-2015,26.8,24.6,27.6,58
30-07-2015,27.8,26.4,32.6,50
31-07-2015,26.1,24.8,30,60
01-08-2015,26,24.1,26.6,64
02-08-2015,27,24.7,29.2,54
03-08-2015,28.5,24.9,32.8,59
04-08-2015,30.2,26.6,34.6,67
05-08-2015,29.3,26.6,33.8,62
06-08-2015,30.4,26.7,34.1,64
07-08-2015,30.1,26.5,35.2,46
08-08-2015,30.4,26.2,34.5,41
09-08-2015,30.9,27.2,35.4,42
10-08-2015,30.8,27.5,35.1,58
11-08-2015,30.3,27.6,34.4,41
12-08-2015,29.7,27.5,33.1,51
13-08-2015,29.7,27.6,34.1,55
14-08-2015,30.4,26.6,35.6,52
15-08-2015,28.8,27.6,31.6,70
16-08-2015,28.5,27.6,30.8,55
17-08-2015,29.9,27.6,33,54
18-08-2015,29.2,27.6,32,49
19-08-2015,29.4,26.3,34.4,51
20-08-2015,30.5,26.8,34.2,48
21-08-2015,29.4,25.6,33.3,60
22-08-2015,30.6,25.7,35.1,56
23-08-2015,29.2,26.6,34.3,56
24-08-2015,29.8,26.5,35.6,50
25-08-2015,29.9,27,33.7,47
26-08-2015,29.9,27.5,34.1,51
27-08-2015,28.6,27.4,32,67
28-08-2015,28.9,26.6,32.8,53
29-08-2015,28.6,25.7,31.7,40
30-08-2015,30.1,27.1,34.3,50
31-08-2015,28.2,25.6,33.2,44
01-09-2015,27.8,25,30.4,68
02-09-2015,28.4,24.6,34.9,46
03-09-2015,29.8,23,34.1,46
04-09-2015,29.9,28,34.9,54
05-09-2015,30.1,25.8,35.2,67
06-09-2015,31.3,26.7,35.6,40
07-09-2015,31.4,27.4,36.2,62
08-09-2015,31.9,27.6,35.7,55
